tsne_x,tsne_y,label_mood,player_id
-64.16945,-1.3609189,2,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-63.897343,-1.541921,2,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-63.281532,-2.2094986,0,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
5.164011,-27.459024,0,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
5.249385,-27.336802,0,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
5.509103,-26.970652,0,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
5.85745,-26.55284,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
59.50916,13.955066,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
59.55167,13.930069,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
-33.81798,-59.653404,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
-33.035934,-59.491474,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
-32.430817,-59.36655,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
-32.318993,-59.33786,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
12.195447,-31.120417,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
12.367808,-31.134933,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
-59.789864,3.8890183,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
-60.03711,3.951574,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
-7.6293774,36.51333,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
-8.298613,36.505375,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
-8.723299,36.323307,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
-8.622202,36.34341,2,165B40B2-D9B2-DBC0-AE48-02C0F49A609F
-12.192455,34.5392,2,172A62AD-9B69-33E2-1551-9526879D80AC
-12.124649,34.395885,2,172A62AD-9B69-33E2-1551-9526879D80AC
-11.71608,33.66836,2,172A62AD-9B69-33E2-1551-9526879D80AC
-10.670792,31.843039,2,172A62AD-9B69-33E2-1551-9526879D80AC
-10.5842,31.981256,2,172A62AD-9B69-33E2-1551-9526879D80AC
